,tweet_text,sentiment
136679,ciao campione stato onore conoscerti ancora credo vedro maglia roma sei sempre ns cuori roma unica passione senza te diverso auguro tanta fortuna a presto campione,1
25465,operazione giusta manchera molto good luck and thanks for everything bro ,1
98879,che spettacolo bravi comunicazione diventando bravissimi basta guardare abbonamenti ormai cellulari pc ,1
25355,e comunque caro zaccardo mondiale vinto brasileout worldcup18 balalaika,1
98876,sei grande leone ,1
98870,io ancora credo ok aperitivo poi torni vero mancherai morire so cuore sempre giallorosso ,1
25358,ci cascate sempre interessa solo attirare click l unico modo parlare dell unica societa calcistica italiana attira l attenzione milioni persone post togli ultime 2 righe leggono 3 trieste alvino auriemma ,1
136795,hai fatto grande mondiale bravo valon differenza alcuni impegnati quasi solo serbia ,1
58956,e comunque caro varriale sappiamo vuole andare parare eliminato dybala altra parte ce matudi contento perke prova godere altri modi vede juventino fa piacere disfatta dellargentina squadra scorretti sporchi campo ,1
136792,nel podio gol aspetto capolavoro balistico balalaika,1
25362,avoja me friccica tutta parte femminile,1
98828,grazie godere sempre oltre 90esimo finoallafine oltre juventus,1
58952,come piacerebbe essere anch io li combriccola buon natale forza napoli sempre ovunque comunque maglia azzurra cuore ,1
136784,non dimenticheremo mai parte storia grande amore bocca lupo prossima avventura sempre ,1
136781,a prescindere andato via succedesse prenderemo male parole augurandogli morte ringranziandolo emozioni regalato due anni piccola differenza ,1
136780,e amo rugby,1
98837,ieri sera davvero tanta roba rischiato volta ,1
136776,aspetto tweet esalta prestazione cosi fatto e,1
25377,se finita cosi solo merito g g altra grande prestazione bravissimo superman frosinonemilan,1
58941,vai vedere arsenal grande giocatore uomo sempre forza juve sempre noi,1
136770,orgoglioso essere guatemalteco italiano siciliano con,1
58938,assolutamente si juve andando stessa via,1
136763,i ciabattini pero gucci ragazzi basi proprio basi ,1
98853,vederti piangere importante l unica cosa conta finoallafine spagnarussia esp esprus,1
98855,e sagoma vorrebbe ridere pare male squadra adorabile ,1
136752,dai hakan forte puoi fare molto meglio contiamo te buon 2019 ,1
25399,onore voi comunque storia tanto fiera te ,1
98863,bella zio blaise finisce lanno grande prossimo ancora meglio sempre carico sempre forma top ,1
25405,carissimo torno esprimerti tutta solidarieta attacco decerebrati razzisti tifoso romanista italiano complimenti x grande giocatore uomo napoletano grande africano grande lafrica noracism africa sport napoli roma,1
98865,volevo inoltre ringraziarti fatto me famiglia voluto bene sin subito impossibile volertene ,1
25410,welcomeninja raga comprato liberato amala interishere,1
136739,in bocca lupo mondiale c e l italia quindi tifo te l argentina poi aspettiamo un altra stagione n 10 juve ,1
136737,siamo orgogliosi te forza inter ,1
58912,l v ,1
98342,il figlio amore troppo bello,1
137474, facile segnare rigore no freddezza momento importante stagione preciso momento vede differenza campione qualsiasi giocatore grazie capitano mi9 ,1
59377,rimane me comunque nn dimentico,1
138214,grazie grazie aver reso fifa cosa reale cr7juve cris7iano welcome welcometoju,1
138212,siete persone stupende meritate meglio,1
97789,grazie onore aver uomo professionista eccezionale ,1
97792,tvb gran bella persona sempre forza napoli,1
24117,grazie iago parole bellissime fvcg sft,1
138204,i giocatori bisogna sostenerli sempre altrimenti figura interisti vedasi trattano santon candreva eder nagatomo ecc sturaro buon centrocampista grande professionista finoallafine,1
59854,buon compleanno capitano ,1
24119,caro mister cosi eccito,1
138200,e magnifico ,1
59851,congratulazioni ,1
138197,ho molti amici parenti napoletani tifosi juve girano tranquillamente maglie propria squadra vivi vegeti credo un altra opzione inutile insignificante cagasotto scrivilo bio ,1
97798,complimenti aver riso quando giornalista durante conferenza stampa dato maiale dovrebbe solo vergognarsi ,1
138217,sono interista modo trattato fatto imbestialire dispiace tantissimo bene combattere continuare farlo giocatore pazzesco meriti meglio ,1
138192,le chiavi qui aspettano ,1
138183,resta juve grande giocatore appartiene grande club ,1
24137,grazie tutto guardia svizzera grazie rappresentato onorato maglia bianconera pochissimi altri bocca lupo lichtsteiner juventus finoallafine,1
138179,il forte tutti dentro fuori campo immenso kalidou forzanapolisempre ,1
97814,direttore onore lei andare prendere santon fiumicino dimostra mette mercato assume responsabilita complimenti forza roma viva santon pero deve restare roma eh ,1
59835,ma chiedi pedulla devi chiedere forte,1
24148,si capiva subito solo davvero pessima ,1
59827,complimenti treble 2018 2019 you deserved it,1
97824,compa gia sai comme turna vai mo ciru ,1
24160,sei grande ammiro juventino,1
97832,penso te stessa cosa solo tifoso grande napoli,1
59817,ma bella juventino andrei giro stemma roma giorni avere maglietta,1
59813,mi sento po meglio ,1
59847,belli ,1
59863,complimenti lacquisto forte giocatore attualmente circolazione ce altro aggiungere,1
59865,comunque x cavani filtra cauto ottimismo ma arriva maria ragazzi fortissimi e ferma ,1
24102,hai notato simone che adoro visto pugnetta 88 trattiene maglia alex sandro angolazioni replay fondamentali piacerebbe risponderle tiki taka sig auriemma buona domenica,1
138272,l ha lanciato addosso brozo fantastico sviluppato ogni personaggio maniera fantastica grande lavoro,1
24062,ti voglio bene cagliarinapoli sueprcarlobros,1
138268,grande uomo kalidou capitano subito forzanapolisempre,1
138266,ci sempre messo cuore grazie ,1
138265,ok adesso ufficiale finally sega vado caselle rimango finche arriva welcome juventus,1
138263,questo buon colpo complimenti,1
138262,prendi e juventus finoallafine campione,1
138261,sono juventino so simpatia chievo auguri ,1
24067,magari purtroppo vivo napoli posso seguire squadra vicino pero son contento stare lontano certi soggetti onestamente ,1
97753,non mai pensato scrivere tweet salutare sempre sperato fino allultimo ora avversario tifosi romanisti vorranno sempre bene giocatori passano roma resta te sempre tanto rispetto vuole bene ,1
97756,pepe napoli ama fatti scivolare tutte schifezze giorni ,1
138253,finale 0 3 rebic meritato vincere questo simpatizzante dell albiceleste dura ammettere cosi complimenti croati worldcup rusia2018 arg cro argcro somosargentina,1
59884,uguale quell uomo merda icardi grande,1
24080,siamo orgogliosi te tiferemo belgio mondiali,1
59877,buon compleanno campionissimo,1
24084,grandissimo blaise credo campione grande uomo est grand,1
24085,sei grande baka ,1
24087,ottime osservazioni peccato pensano lei anzi ,1
24088,ho piano te vai all campionato merita immensa classe prendiamo te pare ,1
97769,buon compleanno capitano ,1
138234,la bolletta cazzo bolletta cazzo ,1
24090,torna roma amiamo ,1
97770,seeeee un concetto sconosciuto tanto bene molti,1
59874,vorrei finale portugal argentina messi cr7 cristianoronaldo lerba ce capre pure quindi meglio cosi mundial2018 mondiali2018 ,1
59869,stanotte nn dormito emozionavo cosi 2gol pazzo pazzini casa werder brema vedere richi saponara correre verso abbracciarci stato pelle d oca grazie all immenso bravi tutti on samp ,1
59868,i standard massimo standard reali ovvero vedere giornalista tifoso napoli piu tifoso veramente rosica tira ballo juventus stoccate righe grande massimo noi juventini amiamo,1
97778,domani lunedi dimentichero mai grazie grazie vivere giornate fantastiche aspettavamo mai vivere vedere calciatore forte mondo cr7juve cristianoronaldo forzajuve,1
97842,complimenti passato dall essere mito calcio internazionale all essere solo banda bassotti maglia fatti l uno l altro juventusfootballclan ,1
24175,ok ok qua l creato capolavoro daltri tempi amala,1
138142,become starter you are the best migliore torna titolare ,1
138135,lhanno fatto comunque lunica operazione chiude plus valenza lanno poi primo luglio puo rifare mercato,1
24241,ti voglio bene,1
59757,dagli insulti benvenuto casa grande coerenza,1
138061,prende 21 te sempre serai grande,1
138058,stidiota complimenti pareggio gol cosi bello puo annullare ,1
138056,mancherai tanto hai lasciato bel ricordo buona fortuna nuova avventura ps insigne bellissimo ,1
59753,buon compleanno bomber happy kaliday,1
24247,grande emre te centrocampo tutta altra storia sempre titolare ,1
138052,tho voluto bene voglio bene continuero volerti bene buona fortuna radja te meriti dato forzaroma,1
59749,worldcup bisogna alzarsi piedi applaudire mister tabarez aver schierato uru tatticamente perfetto squadra compatta fase difensiva coltello fra denti attacco cinico micidiale quarti finale pienamente meritati ,1
97916,grazie immenso capitano amala,1
138039,lui esprime meglio gioia ,1
97924,grazie enrico meno male sottolineare cosa,1
59738,grandissimi affare fatto dall inter,1
59737,mmm vederlo direi proprio okay ciao andrea forza roma forza javi,1
138031,meraviglioso,1
97933,caro visto abbiam preso strana felice piega determinata integra indefessa volonta favore annunciaci dopo finale modo chiudere cerchio grazie ,1
59730,condanno tristi forme sfotto stesso modo condannato praticamente identiche fatte tifosi napoli tifosi poco intelligenti tutte tifoserie sua ,1
24274,cuore nerazzurro aspettiamo milano back soon ,1
138018,sei piu grande campioni dentro fuori campo ,1
138015,la cosa memorabile quest anno me stata feliceannonuovo ricordodel2018 goal 90 juvenapoli 0 1,1
24281,siamo fortissimi senza power point welcome,1
59722,gol punizione inesistente complimenti la analisi sempre precisa corretta,1
138011,grazie ,1
24284,benvenuto all sansiro stadio impegnativo te coglioni mancano buona fortuna forzainter amala,1
97948,mancherai grazie tutto ,1
138005,portalo juve grandi giocatori sempre benvenuti,1
138004,grazie bello ,1
97903,e bene tutte ragioni,1
24059,felicissimo festeggiare compleanno vittoria grazie regalo juvesamp finoallafine,1
59760,non riesco crederci grazie juve fino fine ,1
97900,auguri buon compleanno pipita semprenelcuore happybirthdaypipa finoallafine,1
138131,grande chielooooooo,1
59799,grandissimo miralem sempre testa alta sempre unico ,1
59797,ti vorrei augurare buongiorno dicendoti solamente consigli zio pat vanno ascoltati sempre spiacciamoseee,1
59795,ahahhahaha amo douglas ,1
138124,per fortuna mondiale deliziarci occhi no ,1
138123,asamoah cuore bianconero fa segnare mandzuki salva linea 89 poi l inda vince love you ,1
138122,grande partita fatto bella partita grazie tutto,1
24191,quasi ,1
138119,o bella ciao bella ciao bella ciao ciao ciao ,1
138108,sei grande koulibaly purtroppo mamma imbecilli sempre incinta ,1
138107,noi te oggi mai ,1
138105, buongiorno scelto tutte tre grazie happnewyear2019 buonanno2019 juventuschristmas,1
59779,auguri simone pensi onorera n 7 ,1
97875, grazie lich campione vero ,1
97876,edi torna napoli chiama adl famiglia napoletana dovere tornare napoli gioca napoletani grande guerriero abiamo bisogno te aspettiamo napoli chiama de laurentis ,1
97881,bello ,1
138093,lui idolo titolare assoluto nessuno tre nuovi sara poi vediamo pero l amarezza tanta 3 magliette nome,1
97882,anche degni padroni buoni nulla sparare cazzate vincere mai ,1
97883,martial anna velocissimo tattico fisico preciso porta squadra grandissima velocita dybala andrebbe nozze no no morata pogba vogliono giocatori veloci abili altrimenti continuiamo fare solito gioco lento ,1
138084,un ottimo nuovo arrivo partenza grande combattente emozioni nostalgia dibbiamo saper essere grande squadra grazie ben arrivato pastore forza roma,1
97890,bravo gigi bravo rourou aller giroud,1
97892,bellissimo veramente,1
59766,yo te aliento argentina argentina leomessi,1
138079,grazie te kk auguri buon anno te bella famiglia,1
97896,grande cirooooooooo forza belgio saluti napoli,1
24232,cari partita visto dare quei voti sembra che quantomeno meritato sufficienza youngboysjuventus,1
97898,hahhaahahahhahaahahahahaahahah love you mate,1
138069,ciao ninja tifoso interista oggi compleanno piacere ricevere auguri forzainter,1
24056,medita ritorno azzurro porta bellissimi ,1
138277,sei essere speciale 17 riesci sempre trasformare qualsiasi momento momento unico i you,1
24055,grandioso stefan ,1
138486,sono contento te risolto meglio ,1
97579,sei migliore kalidou ,1
23875,editorna solo puoi far vincere vincere maglia napoli altro sapore ,1
60042,vai cosi blaise finoallafine ,1
23880,per piacere non ridicoli ,1
138474,complimenti riuscito fare l esempio idiota potesse fare sovranista juventino immagino tanti auguri ,1
138472,buongiorno soprattutto ,1
60036,un amarezza immensa altre parole rifiuta ,1
23885,a casaaaaaaaaa goduria pura stato vederti pachina ,1
138466,ti amo ,1
23888,radja giocatore preferito vergnoso nazionale ma va bene piacere seguirti italiano interisti amo nazionale belga ,1
138464,il migliore rivelazione,1
23889,se prendiamo parametro zero poi finalmente investire grande diffenza prima vendere poi comprare bella montagna soldi prendere milinkovicsavic allora si volentieri ,1
60030,impressionante,1
138459,sei bello,1
138458,ti vogliamo bene auguri ,1
23893,scimmietta bastarda tuffatore professione degno squadra attento spalletti rovinera carriera ,1
60027,il signor centravanti spettacolare uruguayportogallo uruguay uru worldcup cavani,1
23898,il calcio lavoro bello mondo diverti ovunque giochi allora calcio,1
60020,sei eroe sempre grande paulo,1
97607,non importa finita cio importa sempre noi grazie magnifici anni ,1
