,tweet_text,sentiment
74593, guarda bene la bacheca della juve e fatti gli occhi eh sia voi un bel maloox ,1
74594, ma no dai che è simpatica e poi la gioconda ci è abituata agli scherzi le hanno pure messo i baffi qualche annetto fa ,1
74596, c è di meglio ,1
17734, orgogliosi di te sempre ,1
149892, molto molto bene benvenuto a roma sono entusiasta ,1
41083,presidente dia una possibilità a e lo prenda a gennaio qua può davvero fare la storia del calcio mondiale come i più grandi di sempre ha un enorme potenziale che per svariati motivi non è riuscito ad esprimere ma è un fuoriclasse autentico ,1
149786, l amore per lui non passerà mai ,1
17854, è vero è vero è vero è vero è vero è vero è vero ,1
41023, aspettiamo con ansia i tuoi magnifici goals ,1
149689, resta alla juve mire sei un grande giocatore in una squadra super,1
99370, opinione di che rispetto ma che mi permetto di non condividere chi gioca a calcio e conosce zaza sa benissimo il suo modus in area trattiene l avversario si appoggia a lui e si lascia andare c è un replay frontale che lo evidenzia ed evidenzia come lui sia,1
74433, ho notato che ti piacciono i bimbi e secondo me saresti un papà eccezionale io sono disposta a darti un bel bambino aspetto solo te,1
149693, la vita é fatta di scelte e solo noi possiamo sapere qual’è quella migliore tu la tua scelta già l’hai fatta tempo fa noi romani lo sappiamo l’hai detto più volte alle interviste che a roma non ti mancava niente radjanonsitocca,1
74434, tantissimi auguri federico ,1
149695, grande grande capitano non pensare minimamente di andare via il tuo posto é all inter per fare la storia come chi ti ha precedut il mitico sai che attacco atomico tu e lautaro martinez e chi ci ferma più amala,1
41028, hahahahahhahah vai corinthians ,1
17953,godo grande stai facendo scoppiare i gobbi come non ci fosse un domani idolo ,1
41030,i sogni a volte possono diventare realtà grazie per aver realizzato il mio e benvenuto ,1
74439,comunque per me è il pallone d’oro best ever ,1
57639, gentile marco la storia recente del nostro ds è la migliore risposta possibile alla sua riflessione con permesso buona giornata ,1
57638, forza mehdi sei il nostro muro fai vedere cosa sai fare ,1
57637, e noi ti ringraziamo sempre per essere una delle nostre stelle ti amiamo flah,1
129162, fino alla fine sempre e comunque ormai fai parte di un grande club la juve è una fede,1
74444, forza azzurri e te fabian che sei un grande e dai il massimo per il napoli grazie mille fabian ruiz a fabian ,1
149707, si ma così il lunedì mattina sono felici e rendono di più in catena di montaggio,1
17943, chissà quando si alzerà per sollevare qualche trofeo ahhaaha grande ,1
99360, una bella doppietta ai prescritti fernando ,1
17941, preside mettiamolo noi sto pepe prendi cavaniiii ,1
99358, non conosci bene il ffp non compri dicendo che tanto rientri ora è anche interessante capire come gestiranno la cosa a bilancio tra quota di ammortamento ecc se non dovessero aver azzeccato il business plan con le entrate giuste un ronaldo può diventare un problemino ,1
17938,“a volte i miei amici e la mia famiglia mi dicono “ehi sai che sei volte me lo dimentico ma è una cosa buona se pensassi di aver vinto tutto di avere soldi e successo sarei pigro e non lavorerei duro preferisco non saperlo a volte è meglio dimenticare chi sei ,1
129160, mi riferisco a chi ancora sostiene imperterrito che l accaduto non abbia influito sulla prestazione che praticamente giocare in 10 è lo stesso che giocare in 11 e che mazzoleni è stato bravo non si può sentire ,1
149713,quest uomo comunque ha un imbattibilità che dura da 360 la porta della juve è inviolata da 540 grazie a abbiamo una delle coppie di portieri più forti in europa ed è un aspetto a cui viene dato troppo poco risalto ,1
57643,no no party sempre più convinto youngboysjuve,1
17966, napoli vi ama con tutto il cuore kk sei nostro fratello ,1
41082, buonasera alfredo volevo chiederti quante probabilità ci sono di vedere o milinkovic savic in bianconero grazie,1
74426, gianlu mi raccomando solo buone notizie ripeto solo buoooone notizie ,1
149651, pipa ti aspettiamo una grande stagione ci attende pipita uno di noi ,1
114371, io l’ho visto molto bene a roma anche con la lazio e bene per un ora anche ieri sera,1
17999, ti ringrazio per tutto tvb resterai sempre nel mio ,1
41001, ieri oggi e domani segna sempre matador cavani torna a napoli ti amiamo campione forza uruguai,1
17997, buon natale capitano a te e alla tua splendida famiglia ,1
99398,splendi sempre così ,1
57657, sì sì è proprio la stessa cosa dirlo davanti alle telecamere con i giocatori presenti che ridono,1
99396, fantastico oggi ,1
17992, ti prego rafa torna all’inter abbiamo bisogno di te ci manchi già da morire torna nella tua famiglia interista ,1
41004, ciao steph buona fortuna hi steph good luck my7h,1
74405, e abbiamo vinto grazie a te e tutta la squadra interudinese forzainter,1
129184,chi non si straccia le vesti urlando vattene si rammarica sostenendo che abbiamo goduto un solo anno di io sono felice dei 75 mln perchè rammento sempre che la vita è una tempesta ma prenderlo nel culo è un lampo sono felice così daje ,1
41006, se ci copiano e pure male vuol dire che il nostro prodotto è superiore amala e visto che male non fa riprendirafinha,1
149666,grande campione e grande uomo ti aspettiamo a vinovo non fare scherzi ,1
41012, anche noi tifosi ricordiamo oncle pat come uno dei nostri beniamini più cari grazie di aver onorato sempre la maglia bianconera tojourdansnoscoeurs,1
129179, io purtroppo mai stata comunque andrei al louvre soprattutto per la vergine delle rocce sempre di leonardo decisamente più bella come opera ,1
99381,tanti auguri di buon compleanno al bomber la famiglia bianconera non ti dimenticherà mai ,1
129173, uno dei miei idoli assoluti,1
57645,questo è il minimo in realtà è il miglior difensore al mondo ,1
41022, io non dimentico il bene che t ho voluto e te ne voglio ancora di più adesso ,1
149682, era un sogno oggi è diventato realtà ragazzi abbiamo il miglior giocatore del mondo ciao cr7 benvenuto nella tua nuova casa con la gente ed i tifosi che ti meritano di più in assoluto e che ti sosterranno per sempre forza juve forza ronaldo ,1
99375,se il colpo del secolo fosse nato in questo momento mi sentirei uno dei più orgogliosi al mondo per essermi alzato e aver battuto le mie cazzo di mani al più grande giocatore di sempre dai prendi sto aereo che la è pronta ronaldo calciomercato oldlady,1
74425, grandeeeeeee juan ti amiamo tantissimo campione continuiamo a vincere insieme e a scrivere la storia buona domenica ,1
149715, per questo è un bravo portiere e so che farà bene ,1
57633, grande leo e grande juve abbiamo macellato i bovi ,1
129155, sig koulibaly oltre a essere uno dei più grandi centrali del mondo lei è un uomo vero e coraggioso tutta la mia stima e il mio supporto ,1
149719, molto brava ,1
129136,grazie di tutto sei stato e resterai un simbolo di questa roma ,1
114411, auguri di cuore ,1
17886,buon compleanno gonzalone ,1
149757, tutti in piedi ad applaudire mi raccomando ,1
17883, grande alex come te non c’è nessuno complimenti alla croazia rivelazione del campionato tutto meritato ,1
99324, per me ad esempio è un gran giocatore e ciò che fa fuori dal campo non mi interessa poi però allenatore e ds debbono fare delle scelte e solo a risultati ottenuti o meno andranno elogiati o criticati detto ciò se resta sono felice se parte spero vada all’estero ,1
129130, credo sia stato più bello quello di ,1
129129, invece la sua risposta é da persona adulta ma ci faccia il piacere ,1
41070, grande paulo hai fatto una partita che ha ridato luce ad una squadra spenta grazie finoallafine,1
99317, stupendo ,1
74496, sei il mio preferito ancora non ci credo che sei nella mia squadra del cuore ,1
74497, bellissima famiglia blaise matuidi ,1
74499, puntavo ad essere civile e non offensivo è tutto normale complimenti a douglas costa per aver zoomato su una bara con il nome di insigne e per aver postato una foto con scritto napoli merda so che fanno piacere i complimenti in questi tempi ,1
74500,koulibaly sono orgoglioso del colore della mia pelle di essere francese senegalese napoletano uomo e noi siamo orgogliosi di te ,1
41075, sei un grande tieni duro ,1
149776, grazie cuore grazie di tutto ti voglio bene ,1
74503,auguri sempre nei nostri cuori finoallafine,1
99312, tantissimi auguri a te ed alla tua splendida famiglia ,1
74506, tanti si sta comodi e freschi sarete in 2,1
17859,ok pastore e kluivert ma non riesco a vedere con la maglia nerazzurra mi fa sentire male ti avrei voluto sempre con i colori nostri addosso ti auguro il meglio per la tua carriera buona fortuna ninja è sempre forza roma nainggolan asroma,1
114423, gli deve portare solo per questo ,1
41079, io pur essendo milanista sono felice dell arrivo di cr7 alla juve valore aggiunto per il campionato italiano e poi in tutta sincerità mi scopo la moglie di uno juventino che con l arrivo del fenomeno si vedrà molte piu partite allo juventus stadium e io scopo in tranquillità,1
41081, stasera segni il tuo primo gol sarà bellissimo ,1
99330, si nu lion bravo campione ,1
149752, lo amo ho deciso faccio una pazzia lascio mia moglie ,1
41057, grazie tutti i giorni e dicono che faccia bene,1
99344, ha il suo fascino modric ahahhha,1
17927, da brividi complimenti ,1
149721, buon anno ,1
114396, un icona universalmente riconosciuta simbolo del museo è normale venga usata per festeggiare il mondiale vinto complimenti alla francia,1
17924, sognare non costa nulla radja è giallorosso è nostro,1
149725, è una vita che penso che devo ringraziare il mio vicino di casa che a forza di recitare la formazione della juve ha fatto di me l orgoglioso gobbo che sono grazie g g finoallafine forzajuve,1
74457, d’accordo che non sia la stessa cosa gigi resterà per sempre il portierone della juve per me ma finito un amore per quanto bello esso sia stato bisogna guardare avanti e questo è un ottimo modo ,1
149727, complimenti a delaurentiis che capisce che ne beneficerà tutto il calcio italiano compreso il napoli più spettatori più attenzioni mediatiche più sponsor più soldi per tutto il calcio italiano ,1
17918,un enorme grazie a tutti voi mendes paratici marotta,1
149729, ramos e tuo figlio adoro ,1
17916, che te devo dì per me sei stato uno con le palle mancherai ma ormai porti altri colori e allora ciao stamme bene se vedemo in campo forza magica roma ooo forza magica roma ooo ,1
74464,il bello dell essere fan di è quello di trovare persone che lo stimano allo stesso modo capiscono bene il suo essere la sua personalità la sua comunicazione sr4,1
129140, congratulazioni markolino e in bocca al lupo per la finale ,1
74466, per quanto mi riguarda da tifoso l’ho amato e apprezzato in questi due anni va via perché arriva cr7 e certo lui non merita di fare panchina ,1
74467, l’ultimo tassello per completare questo meraviglioso quadro abbiamo bisogno di un campione compione come te per vincere questa maledetta champions ti aspettiamo a torino paul ,1
17907, grazie un par de palle avete ceduto uno di noi in campo il calciatore che per carattere e passione rappresentava la romanità aveva detto il tempo delle grandi cessioni è finito il tempo di fare l’ennesima plusvalenza e gestione ridicola che pensa solo al lucro ,1
74468, fede ma io da te mi aspetto molto d forza ,1
17904, bravo bravo voi comprate un ubriacone alcolizzato picchiadonne solo quello potete comprmorti di fame ,1
41051, torna presto non vedo l ora di vederti con finoallafine ,1
17902, bello hombre,1
114405, e ripeto da oggi hailovic è il mio piccolino ,1
99337, ci prendono solo in giro quest anno spot con radja e poi lo vendono mandano via anno scorso spot salah e sappiamo poi come è finita si approfittano del troppo amore che noi non loro nutriamo per questa maglia ma sarà anche il caso per quanto mi riguarda di dare basta ,1
57619, da buon tifoso dell’ non posso che esprimere la mia preferenza per il grandissimo ,1
99210, la gioconda è nostra ma possiamo regalarvi questo che è comunque sempre utile,1
99208,le vere bandiere di clubs che ho potuto conoscere sono poi ci sarebbero anche altri i quali per orgoglio non riesco nemmeno a nominare grande campione grande uomo grande in tutto ma non una bandiera della juve ,1
